order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
OI000004295,O002186,P000337,10,794.19,59.71,7882.1900000000005
OI000004296,O001215,P000013,4,627.66,174.98,2335.66
OI000004297,O000794,P000862,4,1783.07,368.16,6764.12
OI000004298,O001235,P000557,1,37.77,9.28,28.490000000000002
OI000004299,O002532,P000531,3,512.68,42.55,1495.49
OI000004300,O000005,P000507,5,1029.09,23.13,5122.32
OI000004301,O000203,P000629,9,1677.51,151.72,14945.87
OI000004302,O000184,P000838,2,1035.16,255.87,1814.4500000000003
OI000004303,O000728,P000327,8,1741.17,151.36,13778.0
OI000004304,O002349,P000606,7,365.97,27.75,2534.04
OI000004305,O001772,P000819,2,462.02,85.75,838.29
OI000004306,O000293,P000753,10,691.62,125.51,6790.69
OI000004307,O001540,P000261,9,1772.1,367.02,15581.88
OI000004308,O002475,P000684,4,1874.6,137.49,7360.91
OI000004309,O002697,P000368,4,24.19,4.38,92.38000000000001
OI000004310,O001936,P000738,5,767.97,186.72,3653.1300000000006
OI000004311,O000401,P000091,1,56.35,6.89,49.46
OI000004312,O000070,P000251,1,253.9,29.12,224.78
OI000004313,O002271,P000145,1,2.73,0.61,2.12
OI000004314,O001633,P000849,4,1059.2,57.5,4179.3
OI000004315,O002085,P000673,10,500.63,130.04,4876.26
OI000004316,O001647,P000061,3,1202.79,293.35,3315.02
OI000004317,O002959,P000508,3,882.84,43.29,2605.23
OI000004318,O000215,P000441,7,1536.52,164.19,10591.449999999999
OI000004319,O001761,P000679,7,1280.62,237.58,8726.76
OI000004320,O002794,P000308,1,1925.87,503.46,1422.4099999999999
OI000004321,O000700,P000784,6,157.64,7.81,938.03
OI000004322,O001138,P000064,3,1406.61,13.66,4206.17
OI000004323,O002174,P000263,7,222.37,61.45,1495.14
OI000004324,O001013,P000631,3,1717.28,73.6,5078.24
OI000004325,O001682,P000363,9,284.75,71.36,2491.39
OI000004326,O002668,P000233,10,113.86,20.92,1117.6799999999998
OI000004327,O000047,P000702,2,1444.85,191.63,2698.0699999999997
OI000004328,O000439,P000595,2,1528.15,201.76,2854.54
OI000004329,O000616,P000289,2,1937.94,328.53,3547.3500000000004
OI000004330,O001124,P000181,7,794.31,176.9,5383.27
OI000004331,O002085,P000422,1,973.57,244.25,729.32
OI000004332,O001357,P000334,2,1110.66,65.7,2155.6200000000003
OI000004333,O000418,P000735,4,1898.21,550.21,7042.63
OI000004334,O002483,P000385,3,1874.09,124.72,5497.549999999999
OI000004335,O001373,P000379,10,243.16,10.94,2420.66
OI000004336,O001087,P000078,8,1648.51,289.6,12898.48
OI000004337,O000833,P000115,1,37.57,8.87,28.700000000000003
OI000004338,O000852,P000974,1,89.43,6.55,82.88000000000001
OI000004339,O001491,P000934,4,509.97,133.38,1906.5
OI000004340,O002163,P000184,8,127.09,34.29,982.4300000000001
OI000004341,O002128,P000978,10,618.23,44.02,6138.28
OI000004342,O001443,P000677,2,939.01,52.85,1825.17
OI000004343,O000695,P000532,5,1097.79,324.08,5164.87
OI000004344,O001616,P000449,8,595.59,44.0,4720.72
OI000004345,O001814,P000412,4,1511.32,27.44,6017.84
OI000004346,O002588,P000835,1,1852.55,465.5,1387.05
OI000004347,O000924,P000771,6,1098.48,145.58,6445.3
OI000004348,O001242,P000867,4,1286.29,38.44,5106.72
OI000004349,O000147,P000381,9,539.13,41.39,4810.78
OI000004350,O002381,P000209,7,240.61,36.15,1648.12
OI000004351,O000909,P000243,9,297.92,28.86,2652.42
OI000004352,O000943,P000299,1,933.61,117.6,816.01
OI000004353,O002561,P000627,8,62.03,7.21,489.03000000000003
OI000004354,O002694,P000725,4,1732.02,86.36,6841.72
OI000004355,O001393,P000055,2,1701.66,46.43,3356.8900000000003
OI000004356,O002341,P000780,9,930.67,110.75,8265.279999999999
OI000004357,O002891,P000563,8,197.63,21.45,1559.59
OI000004358,O000198,P000187,5,362.53,58.85,1753.8
OI000004359,O000586,P000349,8,245.34,43.42,1919.3
OI000004360,O000207,P000307,6,1199.79,309.48,6889.26
OI000004361,O000667,P000755,3,439.64,101.26,1217.66
OI000004362,O001499,P000726,9,928.18,149.28,8204.339999999998
OI000004363,O000964,P000511,2,803.09,186.48,1419.7
OI000004364,O001305,P000906,2,661.16,35.98,1286.34
OI000004365,O001259,P000850,4,672.56,23.47,2666.77
OI000004366,O000614,P000809,2,64.16,4.84,123.47999999999999
OI000004367,O000058,P000039,5,998.6,122.21,4870.79
OI000004368,O001665,P000809,8,64.16,0.94,512.3399999999999
OI000004369,O002371,P000996,4,356.46,68.9,1356.9399999999998
OI000004370,O001902,P000450,6,793.14,219.83,4539.01
OI000004371,O001489,P000603,9,1296.91,125.15,11547.04
OI000004372,O000490,P000165,3,1110.52,150.31,3181.25
OI000004373,O002056,P000350,9,190.6,38.71,1676.6899999999998
OI000004374,O001264,P000537,3,1276.32,226.74,3602.2200000000003
OI000004375,O000519,P000058,3,1167.45,193.21,3309.1400000000003
OI000004376,O000800,P000747,3,427.5,121.42,1161.08
OI000004377,O002208,P000670,1,937.31,95.57,841.74
OI000004378,O000566,P000637,5,816.43,144.89,3937.2599999999998
OI000004379,O002622,P000855,7,1185.68,232.56,8067.2
OI000004380,O001547,P000649,8,1663.88,375.14,12935.900000000001
OI000004381,O000165,P000565,2,684.28,72.53,1296.03
OI000004382,O001970,P000867,8,1286.29,247.09,10043.23
OI000004383,O000393,P000128,3,538.17,57.93,1556.5799999999997
OI000004384,O002409,P000537,2,1276.32,310.08,2242.56
OI000004385,O001547,P000915,10,788.11,191.58,7689.52
OI000004386,O001386,P000664,5,58.71,4.63,288.92
OI000004387,O000603,P000290,2,271.21,44.29,498.12999999999994
OI000004388,O001819,P000804,3,935.51,174.5,2632.0299999999997
OI000004389,O001828,P000210,3,849.87,188.93,2360.6800000000003
OI000004390,O002799,P000565,9,684.28,75.71,6082.8099999999995
OI000004391,O000803,P000195,1,828.98,84.11,744.87
OI000004392,O000496,P000763,5,1986.37,299.22,9632.63
OI000004393,O001930,P000599,4,308.14,68.41,1164.1499999999999
OI000004394,O000208,P000045,6,1873.28,102.63,11137.050000000001
OI000004395,O001365,P000751,9,408.73,74.37,3604.2000000000003
OI000004396,O000236,P000802,5,1573.02,195.69,7669.410000000001
OI000004397,O000026,P000757,3,330.69,22.52,969.55
OI000004398,O001701,P000531,5,512.68,100.08,2463.3199999999997
OI000004399,O001999,P000277,7,134.75,15.15,928.1
OI000004400,O000895,P000582,4,982.67,279.65,3651.0299999999997
OI000004401,O002624,P000598,1,649.92,62.83,587.0899999999999
OI000004402,O001132,P000841,6,214.82,7.65,1281.27
OI000004403,O000730,P000781,7,220.22,33.47,1508.07
OI000004404,O000343,P000626,3,1056.06,278.17,2890.0099999999998
OI000004405,O002469,P000262,2,736.56,181.03,1292.09
OI000004406,O000101,P000135,6,1752.72,491.19,10025.13
OI000004407,O001985,P000669,7,709.86,82.77,4886.25
OI000004408,O002732,P000948,10,961.55,40.39,9575.11
OI000004409,O002848,P000690,2,294.63,62.63,526.63
OI000004410,O001056,P000280,2,896.18,230.01,1562.35
OI000004411,O002990,P000634,8,1987.65,36.5,15864.7
OI000004412,O001879,P000560,7,120.18,16.08,825.18
OI000004413,O001515,P000544,3,1583.93,107.58,4644.21
OI000004414,O001448,P000160,9,122.22,23.16,1076.82
OI000004415,O000870,P000869,4,279.78,44.06,1075.06
OI000004416,O001974,P000661,2,499.43,81.89,916.97
OI000004417,O001565,P000761,8,198.42,9.06,1578.3
OI000004418,O001685,P000317,10,409.42,86.42,4007.78
OI000004419,O002724,P000009,10,1829.84,363.49,17934.909999999996
OI000004420,O002391,P000804,6,935.51,239.43,5373.629999999999
OI000004421,O001092,P000158,3,1994.69,405.07,5579.0
OI000004422,O000839,P000888,9,217.17,4.5,1950.03
OI000004423,O002018,P000467,4,847.94,232.06,3159.7000000000003
OI000004424,O001050,P000446,5,1640.14,422.85,7777.85
OI000004425,O000321,P000884,3,592.0,146.28,1629.72
OI000004426,O001626,P000239,2,1699.59,127.76,3271.4199999999996
OI000004427,O000749,P000190,5,560.65,38.05,2765.2
OI000004428,O001841,P000002,9,1734.43,443.12,15166.75
OI000004429,O000281,P000892,9,19.01,0.11,170.98
OI000004430,O002756,P000020,4,628.21,105.01,2407.83
OI000004431,O002366,P000091,10,56.35,6.57,556.93
OI000004432,O001081,P000359,1,17.82,5.14,12.68
OI000004433,O001366,P000208,3,877.76,57.52,2575.7599999999998
OI000004434,O000998,P000217,5,1403.4,89.29,6927.71
OI000004435,O000672,P000108,6,122.16,33.04,699.9200000000001
OI000004436,O002640,P000920,7,477.7,128.78,3215.12
OI000004437,O002205,P000095,6,1267.28,184.83,7418.85
OI000004438,O000913,P000153,4,1133.43,326.11,4207.610000000001
OI000004439,O000237,P000498,10,1597.19,380.88,15591.020000000002
OI000004440,O001199,P000226,4,661.78,67.52,2579.6
OI000004441,O002170,P000163,5,214.31,28.12,1043.43
OI000004442,O002766,P000493,3,1855.43,215.58,5350.71
OI000004443,O001164,P000550,8,110.91,30.32,856.9599999999999
OI000004444,O002158,P000304,5,1518.34,72.25,7519.45
OI000004445,O002566,P000977,7,1140.0,102.42,7877.58
OI000004446,O000997,P000235,4,1886.98,100.35,7447.57
OI000004447,O002096,P000797,5,1511.81,187.29,7371.759999999999
OI000004448,O001678,P000624,1,401.33,97.74,303.59
OI000004449,O000548,P000811,2,106.61,12.31,200.91
OI000004450,O001156,P000666,1,928.08,111.6,816.48
OI000004451,O001146,P000529,1,923.0,177.49,745.51
OI000004452,O000784,P000093,6,1669.16,101.67,9913.29
OI000004453,O000936,P000849,8,1059.2,140.8,8332.800000000001
OI000004454,O002953,P000224,1,1528.69,142.1,1386.5900000000001
OI000004455,O001163,P000050,10,563.1,4.41,5626.59
OI000004456,O000874,P000802,5,1573.02,316.15,7548.950000000001
OI000004457,O001001,P000868,4,1467.0,414.92,5453.08
OI000004458,O002268,P000040,9,556.9,8.9,5003.2
OI000004459,O002169,P000425,5,416.72,7.43,2076.1700000000005
OI000004460,O001032,P000609,10,822.73,169.71,8057.589999999999
OI000004461,O002403,P000355,5,1953.77,468.8,9300.050000000001
OI000004462,O000742,P000534,5,1699.3,190.5,8306.0
OI000004463,O001207,P000988,9,951.78,3.54,8562.48
OI000004464,O001401,P000567,6,233.93,9.87,1393.71
OI000004465,O002919,P000724,9,444.71,63.11,3939.2799999999997
OI000004466,O001356,P000586,8,33.73,9.48,260.35999999999996
OI000004467,O000011,P000073,8,18.7,4.88,144.72
OI000004468,O000951,P000164,8,1534.92,71.07,12208.29
OI000004469,O002635,P000854,7,270.75,68.39,1826.86
OI000004470,O000484,P000620,10,1248.68,42.87,12443.93
OI000004471,O000919,P000911,5,1740.99,350.56,8354.390000000001
OI000004472,O002748,P000249,8,1700.31,8.09,13594.39
OI000004473,O000486,P000588,7,558.58,140.39,3769.6700000000005
OI000004474,O002041,P000396,10,72.3,3.82,719.18
OI000004475,O002942,P000580,8,1016.39,55.56,8075.5599999999995
OI000004476,O000157,P000031,10,559.35,25.2,5568.3
OI000004477,O002760,P000346,2,1842.42,149.33,3535.51
OI000004478,O001936,P000114,2,133.13,39.94,226.32
OI000004479,O000547,P000145,10,2.73,0.22,27.080000000000002
OI000004480,O000200,P000891,7,1668.5,68.07,11611.43
OI000004481,O002578,P000829,10,34.71,5.03,342.07000000000005
OI000004482,O000797,P000440,8,1196.88,303.68,9271.36
OI000004483,O001310,P000718,5,1719.5,429.09,8168.41
OI000004484,O000015,P000264,7,336.58,69.83,2286.23
OI000004485,O002645,P000193,1,26.11,6.99,19.119999999999997
OI000004486,O002567,P000126,4,602.62,103.11,2307.37
OI000004487,O002483,P000875,1,1163.14,47.25,1115.89
OI000004488,O000073,P000037,3,1590.88,256.57,4516.070000000001
OI000004489,O000223,P000343,10,1869.22,71.81,18620.39
OI000004490,O001347,P000892,3,19.01,4.3,52.730000000000004
OI000004491,O002855,P000415,4,723.99,217.11,2678.85
OI000004492,O002797,P000087,1,437.07,39.31,397.76
OI000004493,O001575,P000897,8,1561.8,349.22,12145.18
OI000004494,O002468,P000443,2,1408.17,207.39,2608.9500000000003
OI000004495,O000616,P000941,10,1195.18,62.27,11889.53
OI000004496,O002055,P000744,3,824.67,219.65,2254.3599999999997
OI000004497,O000630,P000188,1,1044.04,82.66,961.38
OI000004498,O001243,P000170,6,808.52,61.15,4789.97
OI000004499,O001340,P000623,6,5.35,0.46,31.639999999999993
OI000004500,O000191,P000208,5,877.76,211.67,4177.13
OI000004501,O000685,P000319,6,1662.56,128.1,9847.26
OI000004502,O001277,P000347,8,689.1,8.92,5503.88
OI000004503,O002902,P000141,5,1728.79,83.29,8560.66
OI000004504,O000836,P000840,4,51.08,8.79,195.53
OI000004505,O000029,P000685,9,1730.91,71.51,15506.68
OI000004506,O000693,P000133,6,1130.53,252.8,6530.38
OI000004507,O002675,P000201,3,1143.59,164.94,3265.8299999999995
OI000004508,O000210,P000048,2,494.03,138.88,849.18
OI000004509,O001786,P000784,6,157.64,34.38,911.4599999999999
OI000004510,O001357,P000143,9,898.04,249.2,7833.16
OI000004511,O000964,P000656,7,1844.7,430.03,12482.869999999999
OI000004512,O002679,P000745,1,1928.84,11.6,1917.24
OI000004513,O001415,P000604,7,1937.68,346.26,13217.5
OI000004514,O000102,P000637,5,816.43,38.77,4043.3799999999997
OI000004515,O001296,P000832,4,197.18,27.02,761.7
OI000004516,O001272,P000956,7,24.75,3.39,169.86
OI000004517,O002157,P000490,4,184.85,8.19,731.2099999999999
OI000004518,O000098,P000799,2,563.74,53.41,1074.07
OI000004519,O001400,P000968,9,506.73,16.74,4543.83
OI000004520,O001765,P000859,9,1721.38,346.82,15145.600000000002
OI000004521,O001482,P000440,3,1196.88,141.21,3449.4300000000003
OI000004522,O001386,P000747,7,427.5,99.29,2893.21
OI000004523,O000836,P000855,7,1185.68,104.35,8195.41
OI000004524,O002846,P000076,2,1993.18,213.29,3773.07
OI000004525,O002654,P000970,1,750.28,151.97,598.31
OI000004526,O002171,P000966,1,951.42,252.95,698.47
OI000004527,O001782,P000477,2,192.02,14.96,369.08000000000004
OI000004528,O001952,P000149,10,21.16,6.26,205.34
OI000004529,O002510,P000273,8,1666.56,238.23,13094.25
OI000004530,O001024,P000346,2,1842.42,141.17,3543.67
OI000004531,O000697,P000304,9,1518.34,335.2,13329.859999999999
OI000004532,O000317,P000773,3,929.87,148.92,2640.69
OI000004533,O002677,P000086,2,596.33,44.3,1148.3600000000001
OI000004534,O002260,P000774,10,1604.87,248.07,15800.63
OI000004535,O001701,P000319,6,1662.56,63.94,9911.42
OI000004536,O002453,P000734,4,155.02,45.41,574.6700000000001
OI000004537,O000755,P000146,2,710.88,189.13,1232.63
OI000004538,O001135,P000467,2,847.94,247.67,1448.21
OI000004539,O002337,P000118,1,1067.21,221.93,845.28
OI000004540,O000688,P000252,5,197.08,56.41,928.9900000000001
OI000004541,O001552,P000896,1,61.98,11.6,50.379999999999995
OI000004542,O002429,P000817,3,586.32,107.26,1651.7
OI000004543,O000342,P000458,1,1602.05,283.32,1318.73
OI000004544,O001416,P000023,2,1958.73,319.65,3597.81
OI000004545,O001856,P000525,7,1189.62,57.38,8269.960000000001
OI000004546,O002129,P000220,4,1661.8,50.54,6596.66
OI000004547,O001620,P000622,8,371.41,90.23,2881.05
OI000004548,O001567,P000006,1,1376.48,47.84,1328.64
OI000004549,O000738,P000058,6,1167.45,321.79,6682.910000000001
OI000004550,O001269,P000272,8,1893.6,291.74,14857.06
OI000004551,O002089,P000673,8,500.63,136.69,3868.35
OI000004552,O000947,P000750,9,765.43,138.76,6750.11
OI000004553,O000945,P000928,10,1542.52,72.83,15352.37
OI000004554,O000881,P000096,2,372.33,75.25,669.41
OI000004555,O002805,P000891,6,1668.5,283.26,9727.74
OI000004556,O001064,P000193,10,26.11,1.69,259.41
OI000004557,O002645,P000768,8,552.93,54.58,4368.86
OI000004558,O000906,P000013,3,627.66,102.5,1780.48
OI000004559,O000991,P000818,8,82.46,0.58,659.0999999999999
OI000004560,O002611,P000197,6,374.57,29.55,2217.87
OI000004561,O000324,P000979,3,1379.64,151.51,3987.41
OI000004562,O000643,P000340,3,338.38,6.62,1008.52
OI000004563,O000006,P000306,2,131.12,28.38,233.86
OI000004564,O002856,P000141,1,1728.79,238.87,1489.92
OI000004565,O000714,P000300,5,47.94,2.69,237.01
OI000004566,O001417,P000033,2,265.77,41.58,489.96
OI000004567,O001537,P000903,8,1205.79,113.24,9533.08
OI000004568,O000891,P000449,4,595.59,178.68,2203.6800000000003
OI000004569,O000135,P000856,10,791.93,58.61,7860.69
OI000004570,O000560,P000631,8,1717.28,377.23,13361.01
OI000004571,O002706,P000122,3,1945.52,365.09,5471.469999999999
OI000004572,O000747,P000405,7,316.12,4.22,2208.6200000000003
OI000004573,O001844,P000270,3,380.64,101.37,1040.5500000000002
OI000004574,O002488,P000509,7,69.55,16.56,470.28999999999996
OI000004575,O000051,P000324,7,484.71,58.23,3334.74
OI000004576,O002789,P000574,1,1508.02,293.88,1214.1399999999999
OI000004577,O001457,P000878,7,1375.57,218.63,9410.36
OI000004578,O001843,P000848,10,1568.72,292.94,15394.26
OI000004579,O000424,P000735,8,1898.21,86.98,15098.7
OI000004580,O001703,P000184,1,127.09,25.12,101.97
OI000004581,O001848,P000196,10,232.25,13.4,2309.1
OI000004582,O002850,P000260,5,1962.91,559.88,9254.670000000002
OI000004583,O001573,P000348,7,1313.62,273.07,8922.27
OI000004584,O000459,P000805,5,43.34,8.6,208.10000000000002
OI000004585,O002118,P000570,9,1069.19,167.8,9454.910000000002
OI000004586,O000322,P000007,9,405.69,97.59,3553.62
OI000004587,O001402,P000767,9,1966.38,140.5,17556.920000000002
OI000004588,O000518,P000853,3,1677.26,16.23,5015.55
OI000004589,O001771,P000193,10,26.11,1.26,259.84000000000003
OI000004590,O002383,P000401,10,531.37,150.55,5163.15
OI000004591,O002170,P000922,2,1803.24,168.25,3438.23
OI000004592,O001771,P000436,9,1726.17,443.59,15091.94
OI000004593,O002080,P000639,7,674.01,178.79,4539.28
OI000004594,O001929,P000730,8,1322.13,354.14,10222.900000000001
OI000004595,O001032,P000225,1,810.98,139.86,671.12
OI000004596,O000638,P000373,9,947.7,106.66,8422.640000000001
OI000004597,O000170,P000956,3,24.75,1.83,72.42
OI000004598,O001955,P000814,2,1318.54,246.95,2390.13
OI000004599,O000485,P000110,2,1933.44,31.08,3835.8
OI000004600,O001559,P000670,2,937.31,6.87,1867.75
OI000004601,O000560,P000639,2,674.01,64.66,1283.36
OI000004602,O001692,P000348,1,1313.62,369.21,944.4099999999999
OI000004603,O000177,P000897,5,1561.8,371.55,7437.45
OI000004604,O002366,P000394,6,1813.72,416.69,10465.63
OI000004605,O001127,P000711,8,1217.93,240.09,9503.35
OI000004606,O002050,P000670,4,937.31,209.12,3540.12
OI000004607,O000509,P000788,9,1080.64,86.39,9639.37
OI000004608,O002112,P000717,3,85.48,11.82,244.62
OI000004609,O002355,P000992,6,135.46,13.62,799.14
OI000004610,O000436,P000153,3,1133.43,288.1,3112.19
OI000004611,O000337,P000397,5,1296.06,239.8,6240.499999999999
OI000004612,O001429,P000442,5,120.29,13.76,587.69
OI000004613,O002341,P000903,6,1205.79,138.28,7096.46
OI000004614,O001615,P000439,3,501.44,26.85,1477.47
OI000004615,O000421,P000037,1,1590.88,363.28,1227.6000000000001
OI000004616,O000605,P000566,7,1883.35,118.56,13064.89
OI000004617,O002119,P000003,7,353.8,88.4,2388.2
OI000004618,O001078,P000602,7,668.37,75.54,4603.05
OI000004619,O002854,P000808,1,254.28,33.53,220.75
OI000004620,O000398,P000608,6,1748.7,145.75,10346.45
OI000004621,O001712,P000406,5,139.86,30.2,669.1
OI000004622,O001749,P000193,3,26.11,7.58,70.75
OI000004623,O002845,P000903,6,1205.79,72.62,7162.12
OI000004624,O000273,P000090,3,911.3,65.96,2667.9399999999996
OI000004625,O001395,P000494,2,1011.4,32.3,1990.5
OI000004626,O000773,P000509,7,69.55,7.23,479.61999999999995
OI000004627,O001229,P000936,1,585.84,16.82,569.02
OI000004628,O001557,P000368,9,24.19,6.06,211.65
OI000004629,O000471,P000249,8,1700.31,78.6,13523.88
OI000004630,O000866,P000052,4,1644.34,281.63,6295.73
OI000004631,O000721,P000311,3,1032.71,102.23,2995.9
OI000004632,O002162,P000207,6,1903.85,82.82,11340.279999999999
OI000004633,O000115,P000993,5,827.63,235.64,3902.5099999999998
OI000004634,O002814,P000928,10,1542.52,269.44,15155.76
OI000004635,O002698,P000228,7,224.88,11.38,1562.7799999999997
OI000004636,O001356,P000429,6,1810.58,365.98,10497.5
OI000004637,O002117,P000043,7,1704.4,153.55,11777.250000000002
OI000004638,O001746,P000952,5,1174.25,336.32,5534.93
OI000004639,O001823,P000754,8,998.49,185.92,7802.0
OI000004640,O000092,P000975,4,197.12,9.62,778.86
OI000004641,O002377,P000436,7,1726.17,492.94,11590.25
OI000004642,O002567,P000933,1,1264.94,322.56,942.3800000000001
OI000004643,O000216,P000318,1,1732.19,258.6,1473.5900000000001
OI000004644,O002111,P000690,4,294.63,26.05,1152.47
OI000004645,O002455,P000679,2,1280.62,257.25,2303.99
OI000004646,O002624,P000636,2,269.04,38.08,500.00000000000006
OI000004647,O001998,P000259,9,1864.34,496.6,16282.459999999997
OI000004648,O000110,P000906,10,661.16,118.85,6492.749999999999
OI000004649,O000511,P000248,6,372.05,45.07,2187.23
OI000004650,O001595,P000710,3,1371.3,183.3,3930.5999999999995
OI000004651,O002429,P000937,2,1807.84,115.12,3500.56
OI000004652,O000655,P000411,4,798.36,211.55,2981.89
OI000004653,O001323,P000365,8,47.53,10.32,369.92
OI000004654,O000667,P000335,9,225.93,4.39,2028.98
OI000004655,O002642,P000497,8,242.36,3.38,1935.5
OI000004656,O001681,P000176,2,1380.48,197.91,2563.05
