order_id,customer_id,order_timestamp,status,shipping_city,shipping_method,coupon_code
O001917,C000878,2026-05-09 04:36:54.159993,completed,Ho Chi Minh City,same_day,
O001918,C000696,2026-03-04 06:54:10.159993,completed,Hanoi,,
O001919,C000591,2026-05-25 04:47:47.159993,completed,Can Tho,same_day,
O001920,C000428,2026-05-24 18:09:43.159993,completed,Ho Chi Minh City,standard,
O001921,C000832,2026-05-19 06:23:14.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001922,C000317,2026-05-11 18:22:13.159993,completed,Ho Chi Minh City,standard,
O001923,C000021,2026-04-25 17:39:07.159993,completed,Ho Chi Minh City,express,
O001924,C000551,2026-05-27 21:57:44.159993,completed,Ho Chi Minh City,standard,
O001925,C000763,2026-06-15 08:36:18.159993,completed,Ho Chi Minh City,standard,
O001926,C000815,2026-06-09 17:15:08.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O001927,C000016,2026-06-09 16:18:31.159993,completed,Ho Chi Minh City,express,
O001928,C000953,2026-04-18 04:07:55.159993,completed,Ho Chi Minh City,standard,
O001929,C000519,2026-05-24 15:53:05.159993,pending,Ho Chi Minh City,express,
O001930,C000343,2026-06-03 16:26:31.159993,cancelled,Bien Hoa,standard,
O001931,C000136,2026-05-26 03:17:34.159993,completed,Ho Chi Minh City,express,
O001932,C000502,2026-05-01 04:32:19.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O001933,C000721,2026-04-07 22:15:36.159993,completed,Ho Chi Minh City,standard,
O001934,C000538,2026-05-14 13:56:21.159993,completed,Ho Chi Minh City,same_day,
O001935,C000498,2026-06-06 12:01:08.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001936,C000688,2026-05-24 13:24:48.159993,completed,Ho Chi Minh City,standard,
O001937,C000313,2026-04-17 20:51:22.159993,cancelled,Ho Chi Minh City,express,
O001938,C000785,2026-03-28 00:31:55.159993,cancelled,Da Nang,standard,
O001939,C000270,2026-05-28 09:34:24.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001940,C000292,2026-04-30 11:37:07.159993,completed,Ho Chi Minh City,standard,
O001941,C000382,2026-06-21 11:32:49.159993,cancelled,Da Nang,standard,SAVEUPTO20
O001942,C000749,2026-05-28 21:41:06.159993,completed,Ho Chi Minh City,standard,
O001943,C000510,2026-02-07 06:22:08.159993,completed,Ho Chi Minh City,,
O001944,C000417,2026-06-16 22:13:52.159993,pending,Ho Chi Minh City,standard,
O001945,C000933,2026-05-06 13:41:00.159993,completed,Ho Chi Minh City,same_day,
O001946,C000156,2026-06-04 23:35:25.159993,completed,Ho Chi Minh City,standard,
O001947,C000861,2026-06-18 22:45:02.159993,returned,Hanoi,express,
O001948,C000439,2026-03-16 12:55:44.159993,completed,Bien Hoa,,
O001949,C000101,2026-05-27 04:10:51.159993,completed,Ho Chi Minh City,standard,
O001950,C000747,2026-04-29 18:53:17.159993,completed,Ho Chi Minh City,standard,
O001951,C000153,2026-06-08 20:01:39.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001952,C000533,2026-03-18 01:49:35.159993,completed,Ho Chi Minh City,,
O001953,C000344,2026-04-20 07:12:27.159993,completed,Ho Chi Minh City,standard,
O001954,C000468,2026-06-06 06:03:13.159993,completed,Ho Chi Minh City,same_day,
O001955,C000340,2026-06-21 14:31:02.159993,completed,Ho Chi Minh City,same_day,
O001956,C000024,2026-06-15 00:58:17.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001957,C000632,2026-03-28 23:12:05.159993,completed,Ho Chi Minh City,standard,
O001958,C000836,2026-05-20 07:38:23.159993,completed,Ho Chi Minh City,standard,
O001959,C000925,2026-04-13 12:18:18.159993,completed,Ho Chi Minh City,standard,
O001960,C000512,2026-06-07 18:17:22.159993,completed,Ho Chi Minh City,standard,
O001961,C000083,2026-05-31 03:38:27.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001962,C000310,2026-03-03 14:19:54.159993,completed,Ho Chi Minh City,,
O001963,C000043,2026-05-04 06:21:49.159993,completed,Ho Chi Minh City,express,
O001964,C000820,2026-06-21 13:15:38.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001965,C000241,2026-01-18 21:54:26.159993,completed,Ho Chi Minh City,,
O001966,C000379,2026-03-22 08:21:35.159993,cancelled,Ho Chi Minh City,,
O001967,C000212,2026-05-06 03:04:45.159993,completed,Ho Chi Minh City,express,
O001968,C000798,2026-04-22 13:03:07.159993,completed,Ho Chi Minh City,standard,
O001969,C000257,2026-05-28 07:34:02.159993,completed,Hanoi,express,
O001970,C000026,2026-06-04 08:36:08.159993,completed,Ho Chi Minh City,standard,
O001971,C000950,2026-04-25 08:32:57.159993,completed,Ho Chi Minh City,standard,
O001972,C000895,2026-06-08 15:14:42.159993,cancelled,Ho Chi Minh City,same_day,
O001973,C000760,2026-06-07 12:20:33.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O001974,C000351,2026-06-09 04:33:56.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O001975,C000179,2026-06-09 12:52:51.159993,completed,Ho Chi Minh City,standard,
O001976,C000713,2026-05-27 08:56:10.159993,completed,Ho Chi Minh City,express,
O001977,C000628,2026-06-13 17:43:32.159993,cancelled,Da Nang,standard,
O001978,C000257,2026-05-09 17:57:43.159993,completed,Ho Chi Minh City,standard,
O001979,C000840,2026-06-15 19:14:02.159993,completed,Ho Chi Minh City,standard,
O001980,C000262,2026-05-23 12:32:30.159993,returned,Ho Chi Minh City,express,SAVEUPTO20
O001981,C000444,2026-05-15 21:28:38.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001982,C000338,2026-06-05 00:07:45.159993,returned,Ho Chi Minh City,same_day,
O001983,C000197,2026-04-02 03:33:53.159993,completed,Ho Chi Minh City,express,
O001984,C000215,2026-06-14 19:23:04.159993,completed,Ho Chi Minh City,standard,
O001985,C000238,2026-05-11 20:01:33.159993,completed,Ho Chi Minh City,express,
O001986,C000034,2026-04-02 15:42:17.159993,completed,Ho Chi Minh City,standard,
O001987,C000832,2026-03-29 12:50:57.159993,completed,Ho Chi Minh City,express,
O001988,C000378,2026-05-17 08:09:10.159993,completed,Ho Chi Minh City,express,
O001989,C000077,2026-03-26 10:48:15.159993,completed,Ho Chi Minh City,standard,
O001990,C000015,2026-05-20 04:00:46.159993,completed,Ho Chi Minh City,standard,
O001991,C000583,2026-06-04 11:14:56.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001992,C000120,2026-03-21 19:54:46.159993,completed,Ho Chi Minh City,,
O001993,C000779,2026-06-17 20:44:03.159993,cancelled,Da Nang,express,
O001994,C000717,2026-05-30 02:00:39.159993,completed,Ho Chi Minh City,standard,
O001995,C000999,2026-06-19 02:38:11.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O001996,C000646,2026-02-24 04:59:51.159993,completed,Ho Chi Minh City,,
O001997,C000821,2026-01-05 21:33:06.159993,completed,Can Tho,,
O001998,C000341,2026-04-19 12:02:31.159993,cancelled,Ho Chi Minh City,standard,
O001999,C000444,2026-04-13 00:49:33.159993,completed,Ho Chi Minh City,express,
O002000,C000078,2026-06-01 20:33:30.159993,completed,Ho Chi Minh City,standard,
O002001,C000262,2026-02-12 07:43:12.159993,completed,Ho Chi Minh City,,
O002002,C000846,2026-03-20 22:41:44.159993,cancelled,Ho Chi Minh City,,
O002003,C000670,2026-05-31 01:28:58.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002004,C000668,2026-06-02 17:37:41.159993,completed,Ho Chi Minh City,standard,
O002005,C000363,2026-03-29 10:13:36.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002006,C000015,2026-05-11 02:47:19.159993,completed,Ho Chi Minh City,standard,
O002007,C000174,2026-05-13 05:25:11.159993,completed,Ho Chi Minh City,express,
O002008,C000205,2026-04-08 14:47:31.159993,returned,Da Nang,standard,
O002009,C000474,2026-04-30 10:21:18.159993,completed,Ho Chi Minh City,standard,
O002010,C000727,2026-05-13 09:19:40.159993,cancelled,Ho Chi Minh City,express,SAVEUPTO20
O002011,C000244,2026-05-25 01:09:27.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002012,C000204,2026-05-02 23:33:49.159993,returned,Ho Chi Minh City,standard,
O002013,C000721,2026-03-02 17:55:45.159993,completed,Ho Chi Minh City,,
O002014,C000250,2026-03-22 04:45:20.159993,completed,Ho Chi Minh City,,
O002015,C000693,2026-06-19 11:57:05.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002016,C000111,2026-05-11 15:58:10.159993,cancelled,Ho Chi Minh City,standard,
O002017,C000605,2026-06-07 10:15:42.159993,completed,Ho Chi Minh City,express,
O002018,C000398,2026-02-02 13:45:16.159993,completed,Ho Chi Minh City,,
O002019,C000139,2026-03-18 04:23:59.159993,completed,Ho Chi Minh City,,
O002020,C000677,2026-04-17 06:14:53.159993,completed,Ho Chi Minh City,standard,
O002021,C000346,2026-06-14 22:15:44.159993,completed,Ho Chi Minh City,standard,
O002022,C000808,2026-04-09 01:15:30.159993,completed,Ho Chi Minh City,standard,
O002023,C000746,2026-05-18 20:24:59.159993,cancelled,Ho Chi Minh City,same_day,
O002024,C000639,2026-06-21 02:10:11.159993,completed,Ho Chi Minh City,express,
O002025,C000918,2026-06-17 21:50:16.159993,completed,Ho Chi Minh City,same_day,
O002026,C000145,2026-06-20 17:28:56.159993,completed,Ho Chi Minh City,same_day,
O002027,C000326,2026-04-01 08:56:08.159993,completed,Ho Chi Minh City,standard,
O002028,C000864,2026-06-02 06:56:18.159993,returned,Ho Chi Minh City,standard,
O002029,C000440,2026-05-08 16:16:52.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002030,C000233,2026-02-24 17:35:48.159993,completed,Ho Chi Minh City,,
O002031,C000499,2026-06-14 05:31:01.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002032,C000978,2026-06-01 19:14:16.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O002033,C000320,2026-05-11 15:31:37.159993,completed,Ho Chi Minh City,standard,
O002034,C000849,2026-06-20 09:24:10.159993,completed,Ho Chi Minh City,standard,
O002035,C000033,2026-03-05 08:44:50.159993,completed,Da Nang,,
O002036,C000048,2026-06-09 23:05:00.159993,returned,Can Tho,standard,
O002037,C000800,2026-04-19 03:45:43.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002038,C000683,2026-06-16 09:24:44.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O002039,C000174,2026-05-25 13:41:38.159993,completed,Ho Chi Minh City,standard,
O002040,C000011,2026-05-19 03:35:11.159993,completed,Ho Chi Minh City,same_day,SAVEUPTO20
O002041,C000675,2026-05-22 04:18:58.159993,completed,Ho Chi Minh City,standard,
O002042,C000296,2026-05-03 09:56:53.159993,completed,Ho Chi Minh City,express,
O002043,C000167,2026-06-11 04:44:56.159993,completed,Ho Chi Minh City,same_day,
O002044,C000604,2026-01-29 21:05:22.159993,pending,Can Tho,,
O002045,C000099,2026-06-05 05:34:21.159993,completed,Ho Chi Minh City,express,
O002046,C000824,2026-06-06 12:58:12.159993,completed,Da Nang,express,
O002047,C000828,2026-06-19 05:32:14.159993,completed,Ho Chi Minh City,standard,
O002048,C000344,2026-05-21 16:35:15.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002049,C000012,2026-06-18 16:37:47.159993,completed,Ho Chi Minh City,express,
O002050,C000756,2026-05-02 12:11:19.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002051,C000397,2026-04-02 22:44:45.159993,completed,Ho Chi Minh City,standard,
O002052,C000293,2026-06-18 18:34:01.159993,pending,Can Tho,express,
O002053,C000393,2026-04-23 13:44:03.159993,completed,Ho Chi Minh City,same_day,
O002054,C000902,2026-05-11 10:51:46.159993,completed,Ho Chi Minh City,standard,
O002055,C000773,2026-03-20 02:44:46.159993,completed,Ho Chi Minh City,,
O002056,C000183,2026-04-23 19:58:14.159993,completed,Ho Chi Minh City,standard,
O002057,C000453,2026-05-19 14:56:34.159993,completed,Ho Chi Minh City,standard,
O002058,C000194,2026-03-25 14:34:32.159993,returned,Ho Chi Minh City,standard,
O002059,C000942,2026-04-08 20:08:24.159993,completed,Ho Chi Minh City,standard,
O002060,C000139,2026-05-06 16:40:00.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002061,C000861,2026-06-17 01:14:51.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002062,C000746,2026-05-08 07:32:28.159993,completed,Ho Chi Minh City,standard,
O002063,C000057,2026-04-12 21:28:18.159993,completed,Ho Chi Minh City,standard,
O002064,C000993,2026-02-26 11:04:18.159993,cancelled,Ho Chi Minh City,,
O002065,C000174,2026-05-04 08:51:55.159993,cancelled,Ho Chi Minh City,standard,
O002066,C000420,2026-06-08 14:02:30.159993,returned,Ho Chi Minh City,express,
O002067,C000498,2026-05-06 23:47:44.159993,completed,Ho Chi Minh City,standard,
O002068,C000665,2026-04-18 06:14:02.159993,returned,Ho Chi Minh City,express,
O002069,C000466,2026-06-18 22:56:29.159993,completed,Ho Chi Minh City,standard,
O002070,C000838,2026-03-22 04:11:44.159993,completed,Ho Chi Minh City,,
O002071,C000163,2026-05-13 16:57:33.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002072,C000987,2026-05-02 00:22:31.159993,completed,Ho Chi Minh City,same_day,
O002073,C000902,2026-04-16 18:51:16.159993,completed,Ho Chi Minh City,standard,
O002074,C000180,2026-04-08 12:24:08.159993,cancelled,Ho Chi Minh City,standard,
O002075,C000613,2026-06-09 21:01:10.159993,completed,Ho Chi Minh City,standard,
O002076,C000834,2026-04-19 03:02:01.159993,completed,Ho Chi Minh City,standard,
O002077,C000945,2026-04-22 21:24:16.159993,completed,Ho Chi Minh City,standard,
O002078,C000041,2026-01-30 14:20:05.159993,pending,Bien Hoa,,
O002079,C000596,2026-05-23 13:36:55.159993,completed,Da Nang,same_day,
O002080,C000504,2026-06-15 11:12:35.159993,completed,Ho Chi Minh City,same_day,
O002081,C000466,2026-06-16 06:31:08.159993,completed,Ho Chi Minh City,express,
O002082,C000779,2026-06-10 04:26:24.159993,completed,Can Tho,same_day,
O002083,C000416,2026-05-31 15:42:11.159993,completed,Ho Chi Minh City,standard,
O002084,C000720,2026-04-23 12:41:08.159993,completed,Ho Chi Minh City,express,
O002085,C000291,2026-06-07 01:19:03.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002086,C000238,2026-03-22 13:39:52.159993,completed,Ho Chi Minh City,,
O002087,C000855,2026-05-12 08:15:00.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002088,C000591,2026-06-03 13:38:17.159993,completed,Ho Chi Minh City,standard,
O002089,C000541,2026-05-13 06:51:00.159993,completed,Ho Chi Minh City,express,
O002090,C000101,2026-06-01 05:31:18.159993,cancelled,Ho Chi Minh City,standard,
O002091,C000751,2026-06-16 08:29:09.159993,completed,Ho Chi Minh City,standard,
O002092,C000139,2026-03-16 15:03:20.159993,completed,Ho Chi Minh City,,
O002093,C000475,2026-06-11 12:11:35.159993,completed,Ho Chi Minh City,standard,
O002094,C000319,2026-06-18 06:51:30.159993,completed,Ho Chi Minh City,standard,
O002095,C000441,2026-06-17 01:42:32.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002096,C000004,2026-04-17 06:27:24.159993,completed,Ho Chi Minh City,standard,
O002097,C000595,2026-04-21 19:17:45.159993,cancelled,Da Nang,express,
O002098,C000955,2026-06-05 06:29:47.159993,returned,Ho Chi Minh City,standard,SAVEUPTO20
O002099,C000550,2026-06-02 21:31:21.159993,completed,Ho Chi Minh City,same_day,
O002100,C000818,2026-05-03 13:57:46.159993,completed,Ho Chi Minh City,standard,
O002101,C000608,2026-05-06 21:57:44.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002102,C000313,2026-05-12 22:21:36.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002103,C000307,2026-04-19 00:44:50.159993,completed,Ho Chi Minh City,express,
O002104,C000902,2026-05-23 08:30:27.159993,completed,Ho Chi Minh City,standard,
O002105,C000590,2026-06-15 12:34:29.159993,pending,Ho Chi Minh City,standard,
O002106,C000542,2026-03-12 13:14:37.159993,completed,Ho Chi Minh City,,
O002107,C000822,2026-06-02 10:48:51.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002108,C000076,2026-06-07 22:28:10.159993,completed,Ho Chi Minh City,standard,
O002109,C000305,2026-04-04 16:08:31.159993,completed,Ho Chi Minh City,express,
O002110,C000397,2026-03-10 02:03:14.159993,completed,Ho Chi Minh City,,
O002111,C000279,2026-02-16 08:59:56.159993,completed,Ho Chi Minh City,,
O002112,C000367,2026-05-21 13:22:59.159993,completed,Ho Chi Minh City,standard,
O002113,C000180,2026-06-18 12:22:06.159993,completed,Ho Chi Minh City,express,
O002114,C000669,2026-06-17 05:16:58.159993,completed,Bien Hoa,standard,
O002115,C000799,2026-05-31 00:22:35.159993,completed,Ho Chi Minh City,express,
O002116,C000893,2026-05-07 11:24:14.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002117,C000496,2026-05-06 20:27:50.159993,cancelled,Ho Chi Minh City,standard,
O002118,C000578,2026-05-27 00:58:42.159993,completed,Ho Chi Minh City,standard,
O002119,C000520,2026-05-09 12:28:08.159993,completed,Can Tho,standard,
O002120,C000568,2026-06-05 01:36:24.159993,completed,Ho Chi Minh City,express,SAVEUPTO20
O002121,C000551,2026-05-17 05:30:31.159993,completed,Ho Chi Minh City,standard,
O002122,C000096,2026-05-15 13:29:59.159993,completed,Ho Chi Minh City,standard,
O002123,C000402,2026-05-30 17:10:05.159993,completed,Ho Chi Minh City,standard,
O002124,C000016,2026-06-21 01:13:36.159993,completed,Ho Chi Minh City,standard,
O002125,C000866,2026-05-03 12:42:46.159993,cancelled,Hanoi,standard,SAVEUPTO20
O002126,C000323,2026-04-20 09:17:57.159993,completed,Ho Chi Minh City,standard,
O002127,C000103,2026-05-28 23:54:05.159993,returned,Ho Chi Minh City,standard,
O002128,C000021,2026-05-31 08:18:02.159993,completed,Ho Chi Minh City,standard,
O002129,C000266,2026-05-11 11:21:15.159993,returned,Can Tho,standard,
O002130,C000379,2026-05-27 23:29:38.159993,completed,Ho Chi Minh City,standard,
O002131,C000521,2026-06-15 00:27:15.159993,completed,Ho Chi Minh City,standard,
O002132,C000294,2026-04-26 18:28:43.159993,completed,Ho Chi Minh City,standard,
O002133,C000738,2026-05-28 16:04:46.159993,completed,Hanoi,standard,
O002134,C000466,2026-06-17 07:32:29.159993,completed,Bien Hoa,standard,
O002135,C000779,2026-04-19 12:10:22.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002136,C000173,2026-06-11 16:03:28.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002137,C000511,2026-06-21 14:25:46.159993,completed,Ho Chi Minh City,express,
O002138,C000338,2026-04-11 04:18:24.159993,completed,Hanoi,standard,
O002139,C000691,2026-06-21 12:12:38.159993,completed,Ho Chi Minh City,express,
O002140,C000046,2026-06-17 01:10:06.159993,completed,Ho Chi Minh City,standard,
O002141,C000671,2026-06-20 11:15:35.159993,completed,Ho Chi Minh City,express,
O002142,C000033,2026-02-07 04:30:17.159993,completed,Can Tho,,
O002143,C000866,2026-06-09 05:47:14.159993,cancelled,Ho Chi Minh City,standard,SAVEUPTO20
O002144,C000698,2026-05-06 16:59:52.159993,cancelled,Hanoi,standard,SAVEUPTO20
O002145,C000531,2026-06-01 17:12:13.159993,completed,Ho Chi Minh City,standard,
O002146,C000270,2026-04-17 15:19:05.159993,completed,Ho Chi Minh City,standard,
O002147,C000534,2026-04-01 10:37:12.159993,cancelled,Ho Chi Minh City,standard,
O002148,C000174,2026-06-20 01:15:07.159993,completed,Hanoi,same_day,
O002149,C000981,2026-05-17 22:14:07.159993,completed,Ho Chi Minh City,standard,SAVEUPTO20
O002150,C000339,2026-04-09 21:45:23.159993,completed,Ho Chi Minh City,standard,
O002151,C000204,2026-05-15 09:24:25.159993,completed,Ho Chi Minh City,standard,
O002152,C000908,2026-06-17 03:03:25.159993,returned,Ho Chi Minh City,standard,
O002153,C000145,2026-06-20 22:10:53.159993,completed,Ho Chi Minh City,standard,
O002154,C000197,2026-05-19 22:09:50.159993,completed,Ho Chi Minh City,standard,
O002155,C000530,2026-06-15 18:09:34.159993,completed,Ho Chi Minh City,express,
O002156,C000400,2026-05-13 21:18:16.159993,completed,Ho Chi Minh City,express,
O002157,C000267,2026-05-03 19:54:38.159993,completed,Ho Chi Minh City,standard,
O002158,C000301,2026-04-24 00:59:28.159993,cancelled,Ho Chi Minh City,express,
O002159,C000217,2026-01-15 02:08:05.159993,completed,Ho Chi Minh City,,
O002160,C000188,2026-06-19 03:11:11.159993,cancelled,Ho Chi Minh City,express,
